"id","version","crossreferencet","definitiond","entrya","nounadjplurale","nounadjpluralsyllf","partofspeechc","sentenceenglishs","sentenceq","sentencesyllr","syllabaryb","vfirstpresg","vfirstpresh","vsecondimperm","vsecondimpersylln","vthirdinfo","vthirdinfsyllp","vthirdpasti","vthirdpastsyllj","vthirdpresk","vthirdpressylll","entrytranslit","nounadjpluraltranslit","sentencetranslit","vfirstprestranslit","vsecondimpertranslit","vthirdinftranslit","vthirdpasttranslit","vthirdprestranslit","entrytone","nounadjpluraltone","vfirstprestone","vsecondimpertone","vthirdinftone","vthirdpasttone","vthirdprestone","source","definitionlarge","etymology","category","notes","modified"
124823,0,"","acceptable","didanilvtsvhi","","","","","","","ᏗᏓᏂᎸᏨᎯ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Acceptable.mp3","2020-10-11 17:38:11"
124824,0,"","access","galuhisdi","","","","","","","ᎦᎷᎯᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Access.mp3","2020-10-11 17:38:11"
124825,0,"","accessory","uwotsalvdisgi","","","","","","","ᎤᏬᏣᎸᏗᏍᎩ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accessory.mp3","2020-10-11 17:38:11"
124826,0,"","accidence","udasegatselv","","","","","","","ᎤᏓᏎᎦᏤᎸ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accidence.mp3","2020-10-11 17:38:11"
124827,0,"","accident","udasegatsedi","","","","","","","ᎤᏓᏎᎦᏤᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accident.mp3","2020-10-11 17:38:11"
124828,0,"","accidental","usegatselv","","","","","","","ᎤᏎᎦᏤᎸ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accidental.mp3","2020-10-11 17:38:11"
124829,0,"","accommodate","alisdelvdi","","","","","","","ᎠᎵᏍᏕᎸᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accommodate.mp3","2020-10-11 17:38:11"
124830,0,"","accompany","aligonedi","","","","","","","ᎠᎵᎪᏁᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accompany.mp3","2020-10-11 17:38:11"
124831,0,"","accomplish","asquadisdi","","","","","","","ᎠᏍᏆᏗᏍᏗ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accomplish.mp3","2020-10-11 17:38:11"
124832,0,"","accordingly","kalididolagi","","","","","","","ᎧᎵᏗᏙᎳᎩ","","","","","","","","","","","","","","","","","","","","","","","","","","cnoS","","","","https://data.cherokee.org/Cherokee/LexiconSoundFiles/Accordingly.mp3","2020-10-11 17:38:11"
