"id","version","crossreferencet","definitiond","entrya","nounadjplurale","nounadjpluralsyllf","partofspeechc","sentenceenglishs","sentenceq","sentencesyllr","syllabaryb","vfirstpresg","vfirstpresh","vsecondimperm","vsecondimpersylln","vthirdinfo","vthirdinfsyllp","vthirdpasti","vthirdpastsyllj","vthirdpresk","vthirdpressylll","entrytranslit","nounadjpluraltranslit","sentencetranslit","vfirstprestranslit","vsecondimpertranslit","vthirdinftranslit","vthirdpasttranslit","vthirdprestranslit","entrytone","nounadjpluraltone","vfirstprestone","vsecondimpertone","vthirdinftone","vthirdpasttone","vthirdprestone","source","definitionlarge","etymology","category","notes","modified"
72849,4,"ganisiha","cemetery","didanisohdii, junadanisohdii","","","n","Some men are working in the <u>cemetery</u> mowing grass.","Didanisohdi dunilvhwisdane anisgay ganulv anigalsga.","ᏗᏓᏂᏐᏗ ᏚᏂᎸᏫᏍᏓᏁ ᎠᏂᏍᎦᏯ ᎦᏄᎸ ᎠᏂᎦᎵᏍᎦ.","ᏗᏓᏂᏐᏗᎢ, ᏧᎾᏓᏂᏐᏗᎢ","","","","","","","","","","","didanisodii, tsunadanisodii","","didanisodi tunilvwisdane anisgaya ganulv anigalisga","","","","","","di2da2ni23soh3di4?i, ju2na.2da2ni23soh3di4?i","","","","","","","ced","","","","","2018-12-22 15:43:16"
72850,1,"ganiyiha, ganiyisgi","policeman","didaniyisgi","dinadaniyisgi","ᏗᎾᏓᏂᏱᏍᎩ","n","I want to talk with <u>a policeman</u>.","<u>Didaniyisgi</u> oginahlinohehdi agwaduli.","<u>ᏗᏓᏂᏱᏍᎩ</u> ᎣᎩᎾᏟᏃᎮᏗ ᎠᏆᏚᎵ","ᏗᏓᏂᏱᏍᎩ","","","","","","","","","","","didaniyisgi","dinadaniyisgi","didaniyisgi oginatlinohedi aquatuli","","","","","","di2da2ni23yi4sgi","di2na.2da2ni23yi4sgi","","","","","","ced","","","","","2018-12-22 15:43:16"
72852,1,"adasdahdii, adasdayvhvsga","cook","didasdayvhvsgi","dinadasdayvhvsgi","ᏗᎾᏓᏍᏓᏴᎲᏍᎩ","n","He chose five <u>cooks</u> to cook.","Hisgi iyanii <u>dinadasdayvhvsgi</u> dusuyesv unadasdayhdii.","ᎯᏍᎩ ᎢᏯᏂᎢ <u>ᏗᎾᏓᏍᏓᏴᎲᏍᎩ</u> ᏚᏑᏰᏒ ᎤᎾᏓᏍᏓᏴᏗᎢ.","ᏗᏓᏍᏓᏴᎲᏍᎩ","","","","","","","","","","","didasdayvhvsgi","dinadasdayvhvsgi","hisgi iyanii dinadasdayvhvsgi tusuyesv unadasdayvdii","","","","","","di2da2sda1yv23hv.2sgi","di2na.2da2sda1yv23hv.2sgi","","","","","","ced","","","","","2018-12-22 15:43:16"
72853,1,"asdoyeha","barber","didasdoyesgi","dinadasdoyesgi","ᏗᎾᏓᏍᏙᏰᏍᎩ","n","He went to a school for <u>barbers</u>.","<u>Dinadasdoyesgi</u> junadehlohgwasdi dudehlohglvavɂi.","<u>ᏗᎾᏓᏍᏙᏰᏍᎩ</u> ᏧᎠᏕᏠᏆᏍᏗ ᏚᏕᏠᏆᎥᎢ.","ᏗᏓᏍᏙᏰᏍᎩ","","","","","","","","","","","didasdoyesgi","dinadasdoyesgi","dinadasdoyesgi tsuadetloquasdi dudetloquavi","","","","","","di2da2sdo2ye4sgi","di2na.2da2sdo2ye4sgi","","","","","","ced","","","","","2018-12-22 15:43:16"
72854,1,"asduhvsga","jail","didasdudii, junadasdudii","","","n","Have you been in <u>jail</u>?","Jayvhlvis <u>junadasdudi</u>?","ᏣᏴᏢᎢᏍ <u>ᏧᎾᏓᏍᏚᏗ</u>?","ᏗᏓᏍᏚᏗᎢ, ᏧᎾᏓᏍᏚᏗᎢ","","","","","","","","","","","didastudii, tsunadastudii","","tsayvtlvis tsunadasdudi","","","","","","di2da2sdu1di4?i, ju2na.2da2sdu1di?i","","","","","","","ced","","","","","2018-12-22 15:43:16"
72855,1,"atihni","leader","didatihnidohi","dinadatihnidohi","ᏗᎾᏓᏘᏂᏙᎯ","n","Where's the <u>leader</u> of your group?","Hadlv <u>didatihnidohi</u> ijadahlgvi?","ᎭᏢ <u>ᏗᏓᏘᏂᏙᎯ</u> ᎢᏣᏓᏡᎬᎢ?","ᏗᏓᏘᏂᏙᎯ","","","","","","","","","","","didatinidohi","dinadatinidohi","hatlv didatinidohi itsadatlugvi","","","","","","di2da2ti.2hni2do4hi","di2na.2da2ti.2hni2do4hi","","","","","","ced","","","","","2018-12-22 15:43:16"
72856,1,"atolsdiha","lender","didatolsdisgi","dinadatolsdisgi","ᏗᎾᏓᏙᎵᏍᏗᏍᎩ","n","They formed a <u>loan</u> association in a big city.","Adela <u>dinadatolsdisgi</u> unadohlvhnv utana gaduhvi.","ᎠᏕᎳ <u>ᏗᎾᏓᏙᎵᏍᏗᏍᎩ</u> ᎤᎾᏙᏢᏅ ᎤᏔᎾ ᎦᏚᎲᎢ.","ᏗᏓᏙᎵᏍᏗᏍᎩ","","","","","","","","","","","didadolisdisgi","dinadadolisdisgi","adela dinadadolisdisgi unadotlvnv utana gatuhvi","","","","","","di2da2tol2sdi4sgi","di2na.2da2tol2sdi4sgi","","","","","","ced","","","","","2018-12-22 15:43:16"
72857,1,"dadawoa","Baptist","Didawosgi","Dinadawosgi","ᏗᎾᏓᏬᏍᎩ","n","He became a deacon in a First <u>Baptist</u> Church.","Igvyi <u>Dinadawosgi</u> Junilawisdi ayatohihi nulstanvi.","ᎢᎬᏱ <u>ᏗᎾᏓᏬᏍᎩ</u> ᏧᏂᎳᏫᏍᏗ ᎠᏯᏙᎯᎯ ᏄᎵᏍᏔᏅᎢ.","ᏗᏓᏬᏍᎩ","","","","","","","","","","","didawosgi","dinadawosgi","igvyi dinadawosgi tsunilawisdi ayadohihi nulistanvi","","","","","","Di2da2wo4sgi","Di2na.2da2wo4sgi","","","","","","ced","","","","","2018-12-22 15:43:16"
72858,1,"adehlogwaa","student","didehlogwasgi","dinadehlogwasgi","ᏗᎾᏕᏠᏆᏍᎩ","n","Ninety <u>students</u> graduated this spring.","Sohnel sgohi iyanii <u>dinadehlohgwasgi</u> dunisgwadv kohi gogeyi.","ᏐᏁᎳᏍᎪᎯ ᎢᏯᏂᎢ <u>ᏗᎾᏕᏠᏆᏍᎩ</u> ᏚᏂᏍᏆᏛ ᎪᎯ ᎪᎨᏱ.","ᏗᏕᏠᏆᏍᎩ","","","","","","","","","","","didetloquasgi","dinadetloquasgi","sonelasgohi iyanii dinadetloquasgi dunisquadv gohi gogeyi","","","","","","di2de23hlo2gwa1sgi","di2na.2de23hlo2gwa1sgi","","","","","","ced","","","","","2018-12-22 15:43:16"
72859,1,"dadehyohvsga","teacher","didehyohvsgi","dinadehyohvsgi","ᏗᎾᏕᏲᎲᏍᎩ","n","She's been <u>a teacher</u> for a few years.","Ilvsgi judetiyvda <u>didehyohvsgi</u> nigesoi.","ᎢᎸᏍᎩ ᏧᏕᏘᏴᏓ <u>ᏗᏕᏲᎲᏍᎩ</u> ᏂᎨᏐᎢ.","ᏗᏕᏲᎲᏍᎩ","","","","","","","","","","","dideyohvsgi","dinadeyohvsgi","ilvsgi tsudetiyvda dideyohvsgi nigesoi","","","","","","di2de2hyo23hv.2sgi","di2na.2de2hyo23hv.2sgi","","","","","","ced","","","","","2018-12-22 15:43:17"
72860,1,"","toward","didla","","","prep","I saw him walking <u>toward</u> the road.","Nvnohi <u>didla</u> waisv juwijigowahta.","ᏅᏃᎯ <u>ᏗᏜ</u> ᏩᎢᏒ ᏧᏫᏥᎪᏩᏔ.","ᏗᏜ","","","","","","","","","","","didla","","nvnohi didla waisv tsuwitsigowata","","","","","","di3dla","","","","","","","ced","","","","","2018-12-22 15:43:17"
72861,3,"danadlosga","meeting place","didlohisdii","","","n","I couldn't find the <u>meeting place</u>.","Agwadlohjv uhna gohlvsv <u>didlohisdii</u>.","ᎠᏆᏠᏨ ᎤᎿ ᎪᏢᏒ <u>ᏗᏠᎯᏍᏗᎢ</u>.","ᏗᏠᎯᏍᏗᎢ","","","","","","","","","","","ditlohisdii","","aquatlotsv uhna gotlvsv ditlohisdii","","","","","","di2dlo2hi.2sdi4i","","","","","","","ced","","","","","2018-12-22 15:43:17"
72862,1,"","excuse","didlvkwisdohdi","","","n","Don't let <u>excuses</u> get in your way.","Hlesdi <u>didlvkwisdohdi</u> igvyi didla jinijadvhneli.","ᏞᏍᏗ <u>ᏗᏢᏈᏍᏙᏗ</u> ᎢᎬᏱ ᏗᏜ ᏥᏂᏣᏛᏁᎵ.","ᏗᏢᏈᏍᏙᏗ","","","","","","","","","","","ditlvquisdodi","","tlesdi ditlvquisdodi igvyi didla tsinitsatvneli","","","","","","di2dlv2kwi.3sdoh2di","","","","","","","ced","","","","","2018-12-22 15:43:17"
72863,1,"","1 pear  2. scales (weighing)","digadvdi","","","n","How much does a bushel of <u>pears</u> cost?","Hila jugvwahldi suhliloda <u>digadvdi</u>?","ᎯᎳ ᏧᎬᏩᎵᏗ ᏑᏟᎶᏓ <u>ᏗᎦᏛᏗ</u>?","ᏗᎦᏛᏗ","","","","","","","","","","","digatvdi","","hila tsugvwalidi sutliloda digatvdi","","","","","","di.2ga.2dv3di","","","","","","","ced","","","","","2018-12-22 15:43:17"
72864,1,"danilawiga","church","digalawisdii, junilawisdii","","","n","How many churches are there in the city of Tahlequah?","Hila iga degohlv <u>junilawisdi</u> Daligwa gaduhvi?","ᎯᎳ ᎢᎦ ᏕᎪᏢ <u>ᏧᏂᎳᏫᏍᏗ</u> ᏓᎵᏆ ᎦᏚᎲᎢ?","ᏗᎦᎳᏫᏍᏗᎢ, ᏧᏂᎳᏫᏍᏗᎢ","","","","","","","","","","","digalawisdii, tsunilawisdii","","hila iga degotlv tsunilawisdi daliqua gatuhvi","","","","","","di.2ga.2la1wi.2sdi4?i, ju2ni2la1wi.2sdi4?i","","","","","","","ced","","","","","2018-12-22 15:43:17"
72865,1,"gale, ganvhida","long-eared","digalenvhida","dinilenvhida","ᏗᏂᎴᏅᎯᏓ","adj","The <u>long-eared</u> hound dog got his ear caught in the fence because his ear was so long.","<u>Digalenvhida</u> gihli digalenvhida asiladv uwudalvchelv galeni ganvhisv.","ᏗᎦᎴᏅᎯᏓ ᎩᏟ ᏗᎦᎴᏅᎯᏓ ᎠᏏᎳᏛ ᎤᏭᏓᎸᏤᎸ ᎦᎴᏂ ᎦᏅᎯᏒ.","ᏗᎦᎴᏅᎯᏓ","","","","","","","","","","","digalenvhida","dinilenvhida","digalenvhida gitli digalenvhida asilatv uwudalvtselv galeni ganvhisv","","","","","","di.2ga.?2le23nv3hi4da","di2ni2le23nv3hi4da","","","","","","ced","","","","","2018-12-22 15:43:17"
72866,1,"galogia, galogodi","farmer","digalogisgi","dinilogisgi","ᏗᏂᎶᎩᏍᎩ","n","The <u>farmer's</u> crop became dry because of no rain.","<u>Digalogisgi</u> uhwisvnv ukayosohnv nagasgvna gesv iyusdi.","<u>ᏗᎦᎶᎩᏍᎩ</u> ᎤᏫᏒᏅ ᎤᎧᏲᏐᏅ ᎾᎦᏍᎬᎾ ᎨᏒ ᎢᏳᏍᏗ.","ᏗᎦᎶᎩᏍᎩ","","","","","","","","","","","digalogisgi","dinilogisgi","digalogisgi uwisvnv ukayosonv nagasgvna gesv iyusdi","","","","","","di.2ga.2lo2gi4sgi","di2ni2lo2gi4sgi","","","","","","ced","","","","","2018-12-22 15:43:17"
72867,1,"galvsga","dumplings","digalvnvhi","","","n","Do you think there are enough <u>dumplings</u>?","Eligwus nigaa <u>digalvnvhi</u> helia?","ᎡᎵᏊᏍ ᏂᎦᎠ <u>ᏗᎦᎸᏅᎯ</u> ᎮᎵᎠ?","ᏗᎦᎸᏅᎯ","","","","","","","","","","","digalvnvhi","","eliquus nigaa digalvnvhi helia","","","","","","di.2ga.2lv1nv2hi","","","","","","","ced","","","","","2018-12-22 15:43:17"
72868,1,"deganojahlvsga","announcement","diganojahldi","","","n","Does anyone have <u>an announcement</u>?","Kilois gohusdi <u>diganojahldi</u> uha?","ᎩᎶᏍ ᎪᎱᏍᏗ <u>ᏗᎦᏃᏣᎸᏗ</u> ᎤᎭ?","ᏗᎦᏃᏣᎸᏗ","","","","","","","","","","","diganotsalvdi","","gilos gohusdi diganotsalvdi uha","","","","","","di.2ga.2no23jahl2di","","","","","","","ced","","","","","2018-12-22 15:43:17"
72869,1,"","pantry","digansodii","","","n","She put the pies in the <u>pantry</u>.","<u>Digansodi</u> widuhlanv digelistgi.","ᏗᎦᎾᏐᏗ ᏫᏚᏝᏅᏗᎨᎵᏍᏘᎩ.","ᏗᎦᎾᏐᏗᎢ","","","","","","","","","","","diganasodii","","diganasodi witutlanvdigelistigi","","","","","","di.2gan2so1di4?i","","","","","","","ced","","","","","2018-12-22 15:43:18"
72870,1,"","his ribs","diganulaji","","","n","He's ticklish in <u>his ribs</u>.","<u>Diganulaji</u> juhyvgisati.","ᏗᎦᏄᎳᏥ ᏧᏴᎩᏌᏘ.","ᏗᎦᏄᎳᏥ","","","","","","","","","","","diganulatsi","","diganulatsi tsuyvgisati","","","","","","di.2ga.2nu2la.2ji","","","","","","","ced","","","","","2018-12-22 15:43:18"
72871,1,"gadu, gaduhvsga","oven","digatdii","","","n","I have bread in the <u>oven</u>.","<u>Digatdi</u> wagihla gadu.","ᏗᎦᏘᏗ ᏩᎩᏝ ᎦᏚ.","ᏗᎦᏘᏗᎢ","","","","","","","","","","","digatidii","","digatidi wagitla gatu","","","","","","di.2ga1tdi4?i","","","","","","","ced","","","","","2018-12-22 15:43:18"
72872,1,"gatiha","gig","digatisdi","","","n","Some people use <u>gigs</u> whenever they hunt crawdads.","Igada <u>digatisdi</u> danhdisgo jisdvna yidunihyala.","ᎢᎦᏓ <u>ᏗᎦᏘᏍᏗ</u> ᏓᏅᏗᏍᎪ ᏥᏍᏛᎾ ᏱᏚᏂᏯᎳ.","ᏗᎦᏘᏍᏗ","","","","","","","","","","","digatisdi","","igada digatisdi danvdisgo tsistvna yituniyala","","","","","","di.2ga2ti.3sdi","","","","","","","ced","","","","","2018-12-22 15:43:18"
72873,1,"gohweli, gohwelia","1. papers  2. book","digohweli","","","n","I am reading <u>a book</u>.","<u>Digohweli</u> dejigoliyea.","<u>ᏗᎪᏪᎵ</u> ᏕᏥᎪᎵᏰᎠ.","ᏗᎪᏪᎵ","","","","","","","","","","","digoweli","","digoweli detsigoliyea","","","","","","di.2go2hwe2li","","","","","","","ced","","","","","2018-12-22 15:43:18"
72874,1,"gohwelia","pencil","digohwelodi","","","n","While they were wrestling, he was accidently stabbed with <u>a pencil</u>.","Anahnehihv <u>digohwelodi</u> gvhdi ajitisdohtanvi.","ᎠᎾᏁᎯᎲ <u>ᏗᎪᏪᎶᏗ</u> ᎬᏗ ᎠᏥᏘᏍᏙᏔᏅᎢ.","ᏗᎪᏪᎶᏗ","","","","","","","","","","","digowelodi","","ananehihv digowelodi gvdi atsitisdotanvi","","","","","","di.2go2hwe23lo1di","","","","","","","ced","","","","","2018-12-22 15:43:18"
72875,1,"degosisiha","discussion (Biblical)","digosisohdi","","","n","He asked for a <u>discussion</u> when he read the Bible.","Digosisohdi utayohlv Galvkwdi Gohweli ugoliyea.","<u>ᏗᎪᏏᏐᏗ</u> ᎤᏔᏲᏢ ᎦᎸᏉᏗ ᎪᏪᎵ ᎤᎪᎵᏰᎠ.","ᏗᎪᏏᏐᏗ","","","","","","","","","","","digosisodi","","digosisodi utayotlv galvquodi goweli ugoliyea","","","","","","di.2go1si23soh3di","","","","","","","ced","","","","","2018-12-22 15:43:18"
72876,1,"","mud dauber","diguhldisgi","dinuhldisgi","ᏗᏄᎵᏗᏍᎩ","n","I just saw a <u>mud dauber</u> sting a spider.","Kananesgi gajvsgv jigowahta <u>diguhldisgi</u>.","ᎧᎾᏁᏍᎩ ᎦᏨᏍᎬ ᏥᎪᏩᏔ <u>ᏗᎫᎵᏗᏍᎩ</u>.","ᏗᎫᎵᏗᏍᎩ","","","","","","","","","","","digulidisgi","dinulidisgi","kananesgi gatsvsgv tsigowata digulidisgi","","","","","","di.1guhl1di23sgi","di2nuhl2di23sgi","","","","","","ced","","","","","2018-12-22 15:43:18"
72877,1,"degukdiha","judge","digukdisgi","dinukdisgi","ᏗᏄᎪᏗᏍᎩ","n","The <u>judge</u> sentenced him to thirty days in jail.","Josgo jusvhida junadasdudi uyvsdi duwukdanelv <u>digukdisgi</u>.","ᏦᏍᎪ ᏧᏒᎯᏓ ᏧᎾᏓᏍᏚᏗ ᎤᏴᏍᏗ ᏚᏬᎪᏓᏁᎸ <u>ᏗᎫᎪᏗᏍᎩ</u>.","ᏗᎫᎪᏗᏍᎩ","","","","","","","","","","","digugodisgi","dinugodisgi","tsosgo tsusvhida tsunadastudi uyvsdi tuwogodanelv digugodisgi","","","","","","di.2gu2kdi4sgi","di2nu2kdi4sgi","","","","","","ced","","","","","2018-12-22 15:43:18"
72878,1,"","one that kills","dihihi","dinihihi","ᏗᏂᎯᎯ","n","He has a dog that's a snake <u>killer</u>.","Inada <u>dihihi</u> gihli uwakaha.","ᎢᎾᏓ <u>ᏗᎯᎯ</u> ᎩᏟ ᎤᏩᎧᎭ.","ᏗᎯᎯ","","","","","","","","","","","dihihi","dinihihi","inada dihihi gitli uwakaha","","","","","","di3hi.2hi","di2ni3hi.2hi","","","","","","ced","","","","","2018-12-22 15:43:18"
72879,3,"dahlinoheha","telephone","dihlinohehdii, junahlinohehdii","","","n","Do you hear <u>a telephone</u> ringing?","<u>Dihlinohehdis</u> unohyvhgv hatvgi?","<u>ᏗᏟᏃᎮᏗᏍ</u> ᎤᏃᏴᎬ ᎭᏛᎩ?","ᏗᏟᏃᎮᏗᎢ, ᏧᎾᏟᏃᎮᏗᎢ","","","","","","","","","","","ditlinohedii, tsunatlinohedii","","ditlinohedis unoyvgv hatvgi","","","","","","di2hli.2no2heh2di4?i, ju2na.2hli.2noh2he2di4?i","","","","","","","ced","","","","","2018-12-22 15:43:19"
72880,1,"dahltadega","jumper","dihltadegi","dinahltadegi","ᏗᎾᎵᏔᏕᎩ","n","He wants to become a high <u>jumper</u>.","Galvladi <u>dihltadegi</u> iyulsdohdi uduliha.","ᎦᎸᎳᏗ <u>ᏗᎵᏔᏕᎩ</u> ᎢᏳᎵᏍᏙᏗ ᎤᏚᎵᎭ.","ᏗᎵᏔᏕᎩ","","","","","","","","","","","dilitadegi","dinalitadegi","galvladi dilitadegi iyulisdodi utuliha","","","","","","dihl2ta.2de4gi","di2nahl2ta.2de4gi","","","","","","ced","","","","","2018-12-22 15:43:19"
72881,1,"ahnawo, dahnawea, dahnawoa, juhnawo","clothing, clothes","dihnawo","","","n","The wealthy have expensive <u>clothes</u>.","Junehnai tsgwisdi jugvwahldi <u>dihnawo</u> duninaoɂi.","ᏧᏁᎿᎢ ᏥᏈᏍᏗ ᏧᎬᏩᎵᏗ <u>ᏗᎿᏬ</u> ᏚᏂᎾᎣᎢ.","ᏗᎿᏬ","","","","","","","","","","","dihnawo","","tsunehnai tsiquisdi tsugvwalidi dihnawo duninaoi","","","","","","di2hna.2wo","","","","","","","ced","","","","","2018-12-22 15:43:19"
72882,1,"","covers (bed)","dihnawosdohdi","","","n","How many <u>covers</u> do you want?","Hila iga <u>dihnawosdohdi</u> dejaduliha?","ᎯᎳ ᎢᎦ <u>ᏗᎿᏬᏍᏙᏗ</u> ᏕᏣᏚᎵᎭ?","ᏗᎿᏬᏍᏙᏗ","","","","","","","","","","","dihnawosdodi","","hila iga dihnawosdodi detsatuliha","","","","","","di2hna.2wo3sdoh2di","","","","","","","ced","","","","","2018-12-22 15:43:19"
72883,1,"ahnehiha","wrestler","dihnehihi","dinahnehihi","ᏗᎾᏁᎯᎯ","n","<u>I</u> was a <u>wrestler</u> when I was in the twelfth grade.","<u>Digahnehihi</u> gesv taldusine dijinidohi jigesvi.","<u>ᏗᎦᏁᎯᎯ</u> ᎨᏒ ᏔᎵᏚᏏᏁ ᏗᏥᏂᏙᎯ ᏥᎨᏒᎢ.","ᏗᏁᎯᎯ","","","","","","","","","","","dinehihi","dinanehihi","diganehihi gesv talitusine ditsinidohi tsigesvi","","","","","","di1hne23hi.2hi","di2na2hne1hi.2hi","","","","","","ced","","","","","2018-12-22 15:43:19"
72884,1,"ahnesgeha","carpenter","dihnesgesgi","dinahnesgesgi","ᏗᎾᏁᏍᎨᏍᎩ","n","<u>A carpenter</u> is buying some tools.","Ktanvdohdi uhwasvsga <u>dihnesgesgi</u>.","ᎬᏔᏅᏙᏗ ᎤᏩᏒᏍᎦ <u>ᏗᏁᏍᎨᏍᎩ</u>.","ᏗᏁᏍᎨᏍᎩ","","","","","","","","","","","dinesgesgi","dinanesgesgi","gvtanvdodi uwasvsga dinesgesgi","","","","","","di2hne1sge4sgi","di2na2hne1sge4sgi","","","","","","ced","","","","","2018-12-22 15:43:19"
72885,3,"dahyvgia","spurs","dihyvgisdi","","","n","He has <u>spurs</u> on his boots.","<u>Dihyvgisdi</u> niduwanhdi dulasuhlvi.","<u>ᏗᏴᎩᏍᏗ</u> ᏂᏚᏩᏅᏗ ᏚᎳᏑᏢᎢ.","ᏗᏴᎩᏍᏗ","","","","","","","","","","","diyvgisdi","","diyvgisdi nituwanvdi tulasutlvi","","","","","","di2hyv23gi1sdi","","","","","","","ced","","","","","2018-12-22 15:43:19"
72886,1,"","infinitive (see Gram. I, D)","-di","","","v. suf","","","","-ᏗᎢ","","","","","","","","","","","dii","","","","","","","","-d?i","","","","","","","ced","","","","","2018-12-22 15:43:19"
72887,1,"Jalagi","Cherokee (written)","Dijalagi","","","n","I learned to read <u>Cherokee</u> when I was fourteen years old.","Nigadu iyagwadetiyvda jigesv agwadehlohgwav <u>Dijalagi</u> digigoliyedii.","ᏂᎦᏚ ᎢᏯᏆᏕᏘᏴᏓ ᏥᎨᏒ ᎠᏆᏕᏠᏆᎥ <u>ᏗᏣᎳᎩ</u> ᏗᎩᎪᎵᏰᏗᎢ.","ᏗᏣᎳᎩ","","","","","","","","","","","ditsalagi","","nigatu iyaquadetiyvda tsigesv aquadetloquav ditsalagi digigoliyedii","","","","","","Di2ja.2la.2gi","","","","","","","ced","","","","","2018-12-22 15:43:19"
72888,1,"","east","dikalvgvi","","","n","He went toward the <u>east</u>.","<u>Dikalvgv</u> didla wulosvi.","<u>ᏗᎧᎸᎬ</u> ᏗᏜ ᏭᎶᏒᎢ.","ᏗᎧᎸᎬᎢ","","","","","","","","","","","dikalvgvi","","dikalvgv didla wulosvi","","","","","","di.2ka.2lv23gv4?i","","","","","","","ced","","","","","2018-12-22 15:43:20"
72889,1,"dekanogia","1. song book  2. musical instrument","dikanogisdi","","","n","They use <u>musical instruments</u> when they sing.","<u>Dikanogisdi</u> danhdisgo yidunihnogisa.","<u>ᏗᎧᏃᎩᏍᏗ</u> ᏓᏅᏗᏍᎪ ᏱᏚᏂᏃᎩᏌ.","ᏗᎧᏃᎩᏍᏗ","","","","","","","","","","","dikanogisdi","","dikanogisdi danvdisgo yituninogisa","","","","","","di.2ka.2no2gi4sdi","","","","","","","ced","","","","","2018-12-22 15:43:20"
72890,3,"dakanowadidoha","angel","dikanowadidohi","dinikanowadidohi","ᏗᏂᎧᏃᏩᏗᏙᎯ","n","Do <u>angels</u> have wings?","Danohyadas <u>dinikanowadidohi</u>?","ᏓᏃᏯᏓᏍ <u>ᏗᏂᎧᏃᏩᏗᏙᎯ</u>?","ᏗᎧᏃᏩᏗᏙᎯ","","","","","","","","","","","dikanowadidohi","dinikanowadidohi","danoyadas dinikanowadidohi","","","","","","di2ka.2no2wa.2di2do4hi","di2ni2ka.2no2wa.2di2do4hi","","","","","","ced","","","","","2018-12-22 15:43:20"
72891,1,"dakanowadi","law","dikanowadvsdi","","","n","When some people break the <u>law</u>, they get away with it.","<u>Dikanowadvsdi</u> yiduniyostana igada gvwakti nanadvnehoi.","<u>ᏗᎧᏃᏩᏛᏍᏗ</u> ᏱᏚᏂᏲᏍᏔᎾ ᎢᎦᏓ ᎬᏩᎩᏘ ᎾᎾᏛᏁᎰᎢ.","ᏗᎧᏃᏩᏛᏍᏗ","","","","","","","","","","","dikanowatvsdi","","dikanowadvsdi yiduniyostana igada gvwagiti nanadvnehoi","","","","","","di2ka.2no2wa.2dv3sdi","","","","","","","ced","","","","","2018-12-22 15:43:20"
72892,1,"kdladia","1. fireman  2. firetruck","dikdladisgi","dihndladisgi","ᏗᏅᏜᏗᏍᎩ","n","The <u>firemen</u> have three new <u>firetrucks</u>.","Joiha dije <u>dikdladisgi</u> duniha <u>dinhidladisgi</u>.","ᏦᎢᎭ ᏗᏤ <u>ᏗᎬᏜᏗᏍᎩ</u> ᏚᏂᎭ <u>ᏗᏅᏜᏗᏍᎩ</u>.","ᏗᎬᏜᏗᏍᎩ","","","","","","","","","","","digvdladisgi","dinvdladisgi","tsoiha ditse digvdladisgi tuniha dinvdladisgi","","","","","","di.2kdla.2di1sgi","dihn3dla.2di1sgi","","","","","","ced","","","","","2018-12-22 15:43:20"
72893,1,"","sharpener","dikdlvhdi","","","n","Hand me <u>a sharpener</u>. I'm going to sharpen a knife.","<u>Dikdlvhdi</u> eskvsi. Hayelsdi dagvdlvhi.","<u>ᏗᎬᏢᏗ</u> ᎡᏍᎬᏏ. ᎭᏰᎵᏍᏗ ᏓᎬᏢᎯ.","ᏗᎬᏢᏗ","","","","","","","","","","","digvtlvdi","","digvtlvdi esgvsi hayelisdi dagvtlvhi","","","","","","di.2kdlvh3di","","","","","","","ced","","","","","2018-12-22 15:43:20"
72894,1,"dakewaga","blind","dikewi","dinikewi","ᏗᏂᎨᏫ","adj","This man is <u>blind</u>.","Hia asgaya <u>dikewi</u>.","ᎯᎠ ᎠᏍᎦᏯ <u>ᏗᎨᏫ</u>.","ᏗᎨᏫ","","","","","","","","","","","digewi","dinigewi","hia asgaya digewi","","","","","","di2ke4wi","di2ni2ke4wi","","","","","","ced","","","","","2018-12-22 15:43:20"
72895,1,"daktinvdea, daktinvtvsga, duktinvta","eyeglasses","diktinvtdi","","","n","He had to get <u>eyeglasses</u>.","<u>Diktinvtdi</u> jugisdi nulstanvi.","<u>ᏗᎦᏘᏅᏘᏗ</u> ᏧᎩᏍᏗ ᏄᎵᏍᏔᎾᎢ.","ᏗᎦᏘᏅᏘᏗ","","","","","","","","","","","digatinvtidi","","digatinvtidi tsugisdi nulistanai","","","","","","di2kti.2nv4tdi","","","","","","","ced","","","","","2018-12-22 15:43:20"
72896,1,"akta, aktiha, aktohdi","binoculars","diktohdi","","","n","If you look at him with <u>binoculars</u>, you'll recognize him.","<u>Diktohdi</u> gvhdi yuhwiyagatahna hyiyoligi.","ᏗᎦᏙᏗ ᎬᏗ ᏳᏫᏯᎦᏔᎿ ᏱᏲᎵᎩ.","ᏗᎦᏙᏗ","","","","","","","","","","","digadodi","","digadodi gvdi yuwiyagatahna yiyoligi","","","","","","di.3ktoh2di","","","","","","","ced","","","","","2018-12-22 15:43:20"
72897,1,"","playing cards","dikwanayosdi","","","n","He lost a new deck of <u>cards</u>.","Dije <u>dikwanayosdi</u> duyohusi.","ᏗᏤ <u>ᏗᏆᎾᏲᏍᏗ</u> ᏚᏲᎱᏏ.","ᏗᏆᎾᏲᏍᏗ","","","","","","","","","","","diquanayosdi","","ditse diquanayosdi tuyohusi","","","","","","di2kwa.2na.2yo23sdi","","","","","","","ced","","","","","2018-12-22 15:43:20"
